date,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20200610,0.007017071,0.069946647,0.166080508,0.087090795,-0.000295426,-0.002746087,0.000965081,0.004721676
20200611,-0.003994482,0.054263504,0.151905105,0.077699421,0.000134354,-0.002677301,0.000786486,0.004522495
20200612,-0.019900729,0.027618937,0.124228219,0.055834047,0.000483888,-0.002606266,0.000615396,0.004330134
20200613,-0.019900729,0.027618937,0.124228219,0.055834047,0.000483888,-0.002606266,0.000615396,0.004330134
20200614,-0.019900729,0.027618937,0.124228219,0.055834047,0.000483888,-0.002606266,0.000615396,0.004330134
20200615,-0.053187527,-0.023492382,0.067362792,0.006269487,-0.000421064,-0.003082559,-8.81E-05,0.003562576
20200616,0.001556192,0.024191794,0.118363788,0.05965004,-0.000671923,-0.003154659,-0.000401022,0.003202883
20200617,0.008122245,0.02192288,0.113300055,0.061380221,-0.000376354,-0.002858107,-0.000465921,0.00320034
20200618,0.008670805,0.015035357,0.103936107,0.057936508,0.000707879,-0.001557831,0.000565924,0.004218714
20200619,0.011514735,0.014633492,0.101732849,0.062098023,0.000116496,-0.001996365,-0.000242612,0.003448074
20200620,0.011514735,0.014633492,0.101732849,0.062098023,0.000116496,-0.001996365,-0.000242612,0.003448074
20200621,0.011514735,0.014633492,0.101732849,0.062098023,0.000116496,-0.001996365,-0.000242612,0.003448074
20200622,-0.004398638,0.004575473,0.089398622,0.055137603,0.000241929,-0.001545132,-0.000144056,0.003577355
20200623,-0.001650779,0.004299239,0.087748332,0.057666786,0.000698693,-0.000594911,0.000477633,0.004239202
20200624,0.010591645,0.015445602,0.098755551,0.072878294,0.000770064,-1.79E-05,0.000832049,0.004580301
20200625,-0.010429852,-0.00958982,0.070198233,0.048857481,0.000617748,0.000163316,0.000752142,0.004477225
20200626,0.000632777,-0.001602424,0.077686457,0.060097826,0.000689112,0.000745088,0.001096761,0.004827257
20200627,0.000632777,-0.001602424,0.077686457,0.060097826,0.000689112,0.000745088,0.001096761,0.004827257
20200628,0.000632777,-0.001602424,0.077686457,0.060097826,0.000689112,0.000745088,0.001096761,0.004827257
20200629,-0.01559731,-0.021507879,0.053896917,0.040009399,-0.000286336,0.0001298,0.00019322,0.003941784
20200630,-0.006473845,-0.015053554,0.057620284,0.04758941,-0.000411611,0.000129817,-2.09E-05,0.003733714
20200701,-0.002087084,-0.014887767,0.053439518,0.047077895,-0.000599622,-8.06E-05,-0.000446056,0.003291672
20200702,0.00929435,-0.001112105,0.064140317,0.061397695,-0.000322231,0.000172389,-0.00039381,0.003332914
20200703,0.015643166,0.007553059,0.069429584,0.070018292,-8.95E-05,0.000266445,-0.000456433,0.003228894
20200704,0.015643166,0.007553059,0.069429584,0.070018292,-8.95E-05,0.000266445,-0.000456433,0.003228894
20200705,0.015643166,0.007553059,0.069429584,0.070018292,-8.95E-05,0.000266445,-0.000456433,0.003228894
20200706,0.023282735,0.024092899,0.083807968,0.087759392,-0.000125354,3.13E-05,-0.000653285,0.002986791
20200707,0.006911015,0.01355876,0.068887584,0.076237006,0.000483477,0.000617859,-4.77E-05,0.003545871
20200708,-0.000403783,0.011953521,0.063450171,0.073962334,0.00056395,0.000839443,0.0001812,0.003707499
20200709,0.000757986,0.016393101,0.065206839,0.078731546,0.000259564,0.000617803,-2.61E-05,0.00342466
20200710,-0.00719168,0.007694144,0.053734369,0.070383162,-8.95E-06,0.000400662,-0.000237112,0.003138502
20200711,-0.00719168,0.007694144,0.053734369,0.070383162,-8.95E-06,0.000400662,-0.000237112,0.003138502
20200712,-0.00719168,0.007694144,0.053734369,0.070383162,-8.95E-06,0.000400662,-0.000237112,0.003138502
20200713,0.009516769,0.020763069,0.068412384,0.088500511,-0.000447467,-5.37E-05,-0.000665835,0.002625357
20200714,0.006578092,0.018535673,0.064383863,0.087637276,-0.000456474,-0.00024619,-0.000823886,0.002374103
20200715,0.010991989,0.025602519,0.070789629,0.096909442,-9.85E-05,-8.73E-05,-0.000630012,0.002497268
20200716,0.001214059,0.015972867,0.059526909,0.088259866,0.00035807,0.000328967,-0.000213228,0.002833884
20200717,0.004513276,0.022657723,0.065211658,0.097150698,0.001082929,0.001156851,0.000670215,0.003660183
20200718,0.004513276,0.022657723,0.065211658,0.097150698,0.001082929,0.001156851,0.000670215,0.003660183
20200719,0.004513276,0.022657723,0.065211658,0.097150698,0.001082929,0.001156851,0.000670215,0.003660183
20200720,0.002038527,0.01957587,0.061179522,0.095562635,0.001109362,0.001438617,0.000998165,0.003963743
20200721,0.011829688,0.031448429,0.073253875,0.110627525,0.000348803,0.000930682,0.000494209,0.003422116
20200722,0.009298344,0.029769658,0.070254556,0.110170889,0.000116235,0.000935119,0.00047629,0.003382583
20200723,0.000711626,0.021557566,0.061772663,0.103514012,0.000572036,0.001659814,0.00121039,0.004100972
20200724,-0.00633292,0.012761915,0.051989498,0.095300887,0.000482569,0.001686552,0.001227444,0.004105482
20200725,-0.00633292,0.012761915,0.051989498,0.095300887,0.000482569,0.001686552,0.001227444,0.004105482
20200726,-0.00633292,0.012761915,0.051989498,0.095300887,0.000482569,0.001686552,0.001227444,0.004105482
20200727,-0.000241566,0.017866158,0.058038997,0.103697518,0.00038423,0.001583496,0.001170738,0.004010557
20200728,0.014820862,0.032302953,0.073619189,0.122744766,-0.000160825,0.001048863,0.000678863,0.003471792
20200729,0.01444777,0.031434394,0.073707568,0.125649661,0,0.001241042,0.000956038,0.003687765
20200730,0.011564906,0.030099043,0.072663955,0.127307353,0.000294782,0.001466695,0.001280139,0.003958274
20200731,-0.000669921,0.019837142,0.061775732,0.118311801,0.00067879,0.001844255,0.001781551,0.004401278
20200801,-0.000669921,0.019837142,0.061775732,0.118311801,0.00067879,0.001844255,0.001781551,0.004401278
20200802,-0.000669921,0.019837142,0.061775732,0.118311801,0.00067879,0.001844255,0.001781551,0.004401278
20200803,-0.002867745,0.019136219,0.059931961,0.11901259,0.00024113,0.001338844,0.001397784,0.003949315
20200804,0.007895266,0.029535172,0.070547995,0.133198685,7.14E-05,0.001224712,0.001384354,0.003856332
20200805,0.017611223,0.040342068,0.082375597,0.148673454,0.000249973,0.001463671,0.001743484,0.004124102
20200806,0.024329151,0.050051883,0.093209535,0.163474917,-7.14E-05,0.001081429,0.001476002,0.003755533
20200807,0.019172799,0.049375737,0.093826928,0.167445456,-5.36E-05,0.000915976,0.001432044,0.003613295
20200808,0.019172799,0.049375737,0.093826928,0.167445456,-5.36E-05,0.000915976,0.001432044,0.003613295
20200809,0.019172799,0.049375737,0.093826928,0.167445456,-5.36E-05,0.000915976,0.001432044,0.003613295
20200810,0.022224001,0.060126096,0.106119104,0.183807332,-0.000669673,5.36E-05,0.000685483,0.002772662
20200811,0.023889182,0.068889796,0.117304887,0.198792977,-0.00027682,0.000241227,0.001002895,0.00300088
20200812,0.019282327,0.069489016,0.119807582,0.204395212,-0.00016076,8.49E-05,0.000968631,0.00288533
20200813,0.013391174,0.065820331,0.11842308,0.205593605,-0.000339443,-0.000343908,0.000637824,0.00247461
20200814,-0.003721934,0.047958611,0.100957411,0.189126128,-0.000205489,-0.000410894,0.000625922,0.002385299
20200815,-0.003721934,0.047958611,0.100957411,0.189126128,-0.000205489,-0.000410894,0.000625922,0.002385299
20200816,-0.003721934,0.047958611,0.100957411,0.189126128,-0.000205489,-0.000410894,0.000625922,0.002385299
20200817,-0.003721934,0.047958611,0.100957411,0.189126128,-0.000205489,-0.000410894,0.000625922,0.002385299
20200818,-0.025163819,0.018840544,0.070975424,0.158694205,-7.15E-05,-0.000285837,0.000792861,0.002470647
20200819,-0.01530516,0.021259196,0.073885223,0.16340592,0.000634274,0.000446588,0.00161705,0.003226234
20200820,-0.038630317,-0.017054883,0.032712558,0.119853787,0.000134,-8.93E-05,0.001140149,0.002675623
20200821,-0.014718124,-0.005827802,0.04432167,0.133331482,-0.000589649,-0.000857441,0.000380812,0.001840043
20200822,-0.014718124,-0.005827802,0.04432167,0.133331482,-0.000589649,-0.000857441,0.000380812,0.001840043
20200823,-0.014718124,-0.005827802,0.04432167,0.133331482,-0.000589649,-0.000857441,0.000380812,0.001840043
20200824,0.002731263,0.002263241,0.053370638,0.144208958,-0.000125074,-0.000350574,0.000901754,0.002290722
20200825,0.016993922,0.014887342,0.067627176,0.160656173,-0.000446728,-0.000716804,0.000540329,0.001857074
20200826,0.017339247,0.013556921,0.066533295,0.160456254,-0.000563063,-0.001127723,0.000120739,0.001400349
20200827,0.000625663,0.001177111,0.053777172,0.147061787,-0.000330765,-0.001076417,0.000146828,0.001387271
20200828,0.00041398,0.003310707,0.056376371,0.150165952,-0.001439801,-0.002407766,-0.001285735,-0.000114919
20200829,0.00041398,0.003310707,0.056376371,0.150165952,-0.001439801,-0.002407766,-0.001285735,-0.000114919
20200830,0.00041398,0.003310707,0.056376371,0.150165952,-0.001439801,-0.002407766,-0.001285735,-0.000114919
20200831,-0.011021699,-0.010086966,0.042850472,0.134948271,-0.001297423,-0.00262045,-0.001646555,-0.000533171
20200901,0.000379809,-0.002228837,0.052033018,0.144556354,-0.002265645,-0.004147338,-0.003431021,-0.002329673
20200902,0.007114336,0.00226857,0.057284514,0.149647171,-0.000170214,-0.002272946,-0.001738977,-0.000652546
20200903,0.016090997,0.013828331,0.069787532,0.1623333,0.00040328,-0.001866527,-0.001509409,-0.000452556
20200904,0.003135315,0.001584899,0.055937057,0.146153971,0.00031369,-0.00186686,-0.00168086,-0.000672277
20200905,0.003135315,0.001584899,0.055937057,0.146153971,0.00031369,-0.00186686,-0.00168086,-0.000672277
20200906,0.003135315,0.001584899,0.055937057,0.146153971,0.00031369,-0.00186686,-0.00168086,-0.000672277
20200907,0.004957712,0.007645381,0.061071226,0.150776307,-0.00046615,-0.002625376,-0.002642476,-0.001686612
20200908,0.007964956,0.014788673,0.066009758,0.155923038,-0.001694475,-0.003713148,-0.003950801,-0.003028519
20200909,-0.003944256,0.004671311,0.052575021,0.139775994,-0.001130136,-0.003315866,-0.003789889,-0.002902772
20200910,0.004672719,0.014181294,0.059733838,0.145393173,-0.000475579,-0.002842244,-0.00354174,-0.002743671
20200911,0.002370521,0.015147407,0.057774732,0.141716772,-8.98E-06,-0.002525026,-0.003410679,-0.002677209
20200912,0.002370521,0.015147407,0.057774732,0.141716772,-8.98E-06,-0.002525026,-0.003410679,-0.002677209
20200913,0.002370521,0.015147407,0.057774732,0.141716772,-8.98E-06,-0.002525026,-0.003410679,-0.002677209
20200914,0.01173032,0.027926476,0.06929942,0.152264402,0.000529666,-0.001874005,-0.002940334,-0.002286148
20200915,0.014736171,0.032477101,0.073703668,0.155890507,0.000780808,-0.001153273,-0.00238571,-0.001802636
20200916,0.006530247,0.027604024,0.067954926,0.148955514,0.000628056,-0.000801867,-0.002223246,-0.001723841
20200917,-0.006558084,0.012236608,0.053029414,0.131720773,0.000278079,-0.000737058,-0.002319511,-0.001885655
20200918,-0.005276293,0.012561283,0.05345051,0.131569989,0.000547017,-2.46E-05,-0.001709672,-0.001329547
20200919,-0.005276293,0.012561283,0.05345051,0.131569989,0.000547017,-2.46E-05,-0.001709672,-0.001329547
20200920,-0.005276293,0.012561283,0.05345051,0.131569989,0.000547017,-2.46E-05,-0.001709672,-0.001329547
20200921,-0.011624465,0.001651225,0.041471571,0.117839349,0.000286898,8.74E-05,-0.001717936,-0.001407445
20200922,-0.026177938,-0.021459475,0.014951046,0.088813109,7.17E-05,9.64E-05,-0.001826845,-0.001577818
20200923,-0.017483032,-0.020445514,0.013580641,0.086379045,0.000412319,0.000685893,-0.001319822,-0.001117973
20200924,-0.032096235,-0.044422569,-0.013903656,0.055946433,0.00087812,0.001548949,-0.000518979,-0.000348282
20200925,-0.018330756,-0.040348631,-0.012285636,0.056512456,0.000761444,0.001658747,-0.000389232,-0.000257285
20200926,-0.018330756,-0.040348631,-0.012285636,0.056512456,0.000761444,0.001658747,-0.000389232,-0.000257285
20200927,-0.018330756,-0.040348631,-0.012285636,0.056512456,0.000761444,0.001658747,-0.000389232,-0.000257285
20200928,0.001301494,-0.027643542,-0.000713971,0.06796224,0.001325191,0.002593223,0.000618135,0.000729689
20200929,0.010307491,-0.018850338,0.006845867,0.075037965,0.000331176,0.001810717,-2.16E-05,6.52E-05
20200930,0.010307491,-0.018850338,0.006845867,0.075037965,0.000331176,0.001810717,-2.16E-05,6.52E-05
20201001,0.010307491,-0.018850338,0.006845867,0.075037965,0.000331176,0.001810717,-2.16E-05,6.52E-05
20201002,0.010307491,-0.018850338,0.006845867,0.075037965,0.000331176,0.001810717,-2.16E-05,6.52E-05
20201003,0.010307491,-0.018850338,0.006845867,0.075037965,0.000331176,0.001810717,-2.16E-05,6.52E-05
20201004,0.010307491,-0.018850338,0.006845867,0.075037965,0.000331176,0.001810717,-2.16E-05,6.52E-05
20201005,0.021180623,-0.006026218,0.01844591,0.086639452,-0.000689149,0.000847074,-0.000947708,-0.000900402
20201006,0.016397042,-0.002065158,0.02033742,0.088066685,-0.001468232,-0.000186006,-0.001985709,-0.001976034
20201007,0.015994972,0.006412817,0.027793145,0.095533438,-0.000752189,0.000315988,-0.001468998,-0.001485751
20201008,0.010913151,0.008364886,0.028171217,0.095465166,-0.00071675,-0.000192727,-0.00193138,-0.001979011
20201009,0.010913151,0.008364886,0.028171217,0.095465166,-0.00071675,-0.000192727,-0.00193138,-0.001979011
20201010,0.010913151,0.008364886,0.028171217,0.095465166,-0.00071675,-0.000192727,-0.00193138,-0.001979011
20201011,0.010913151,0.008364886,0.028171217,0.095465166,-0.00071675,-0.000192727,-0.00193138,-0.001979011
20201012,0.009416691,0.013287832,0.031621782,0.098563664,-0.00027785,-0.000233046,-0.001864308,-0.001936131
20201013,0.005360738,0.012459869,0.029755748,0.096019091,0,-0.000226305,-0.001756211,-0.001849256
20201014,-0.00533666,0.003247048,0.018742214,0.083760645,0.000546747,0.000383108,-0.001029874,-0.001143097
20201015,-0.01126248,-0.004129691,0.009218133,0.073103204,0.000905107,0.000790758,-0.000483993,-0.000617027
20201016,-0.015344674,-0.010627721,-0.000192911,0.062299904,0.000662958,0.000725715,-0.000415394,-0.00058831
20201017,-0.015344674,-0.010627721,-0.000192911,0.062299904,0.000662958,0.000725715,-0.000415394,-0.00058831
20201018,-0.015344674,-0.010627721,-0.000192911,0.062299904,0.000662958,0.000725715,-0.000415394,-0.00058831
20201019,-0.008400996,-0.006393521,0.000973572,0.062852954,0.000492589,0.000770444,-0.000252823,-0.000477199
20201020,0.000312146,0.000188699,0.005025429,0.066352678,-0.00036715,6.72E-06,-0.000935998,-0.001204913
20201021,0.006414139,0.006222152,0.009311651,0.070039293,-0.000761239,-0.000515083,-0.001386528,-0.001707439
20201022,0.000225962,0.000730057,0.001594247,0.06117844,-0.000412035,-0.000344879,-0.001155376,-0.001537799
20201023,0.00103293,0.003787175,0.00290391,0.0620721,0.000161244,0.00011197,-0.000617621,-0.00105911
20201024,0.00103293,0.003787175,0.00290391,0.0620721,0.000161244,0.00011197,-0.000617621,-0.00105911
20201025,0.00103293,0.003787175,0.00290391,0.0620721,0.000161244,0.00011197,-0.000617621,-0.00105911
20201026,-0.005894498,-0.003638335,-0.005163353,0.052904614,0.000340435,0.000154511,-0.000484123,-0.000975971
20201027,-0.009120439,-0.009143583,-0.011227183,0.045329501,7.17E-05,-0.00012316,-0.000711667,-0.001246243
20201028,-0.000815455,-0.004548847,-0.005687228,0.05016184,8.96E-06,-4.93E-05,-0.000621432,-0.001196667
20201029,-0.006332731,-0.013441932,-0.01398448,0.040292349,-0.000636053,-0.000694242,-0.001274277,-0.001897547
20201030,-0.023943895,-0.037844776,-0.039329011,0.012467777,-0.000358391,-0.000443471,-0.00106993,-0.001745849
20201031,-0.023943895,-0.037844776,-0.039329011,0.012467777,-0.000358391,-0.000443471,-0.00106993,-0.001745849
20201101,-0.023943895,-0.037844776,-0.039329011,0.012467777,-0.000358391,-0.000443471,-0.00106993,-0.001745849
20201102,-0.005987882,-0.023260937,-0.025679499,0.02581694,-0.001667399,-0.002103499,-0.002810886,-0.003545876
20201103,0.01156917,-0.004627221,-0.007845269,0.04342776,-0.000941662,-0.001675822,-0.00240816,-0.003194802
20201104,0.016558598,0.001506338,-0.002233525,0.04804483,-8.97E-05,-0.001104556,-0.001784447,-0.002614044
20201105,0.033147506,0.024913007,0.021155373,0.071210858,0.000798414,-0.000194924,-0.000821752,-0.001685335
20201106,0.0212508,0.025529382,0.021834736,0.070476747,0.000708736,-0.000333834,-0.000887493,-0.001784951
20201107,0.0212508,0.025529382,0.021834736,0.070476747,0.000708736,-0.000333834,-0.000887493,-0.001784951
20201108,0.0212508,0.025529382,0.021834736,0.070476747,0.000708736,-0.000333834,-0.000887493,-0.001784951
20201109,0.021529225,0.037600933,0.034373065,0.082038903,-8.97E-06,-0.000804357,-0.001316022,-0.002238453
20201110,0.01460254,0.038893909,0.036503356,0.082644539,-0.000852094,-0.00158642,-0.002083565,-0.003044773
20201111,0.017449008,0.050543285,0.050069424,0.095228888,-0.000986813,-0.001779336,-0.002309221,-0.003308953
20201112,0.008151177,0.043688437,0.045459313,0.088804849,-0.000197412,-0.001120624,-0.00169863,-0.002722107
20201113,0.009223521,0.048016972,0.052526415,0.094730004,9.87E-05,-0.000912296,-0.001538209,-0.002580895
20201114,0.009223521,0.048016972,0.052526415,0.094730004,9.87E-05,-0.000912296,-0.001538209,-0.002580895
20201115,0.009223521,0.048016972,0.052526415,0.094730004,9.87E-05,-0.000912296,-0.001538209,-0.002580895
20201116,0.021197094,0.064286234,0.071805573,0.114074597,0.00020645,-0.00078687,-0.001465139,-0.002528069
20201117,0.012618841,0.058658422,0.068829229,0.110310045,0.000287207,-0.000526864,-0.001202381,-0.002297684
20201118,0.010390266,0.057511191,0.069524546,0.111065157,0.000520427,-2.24E-06,-0.000642309,-0.001764366
20201119,0.005366576,0.054039007,0.068455632,0.1097477,0.000475477,0.000165917,-0.000456361,-0.001581665
20201120,0.003045098,0.052359576,0.06933382,0.110284735,0.000134553,1.12E-05,-0.000616986,-0.00175931
20201121,0.003045098,0.052359576,0.06933382,0.110284735,0.000134553,1.12E-05,-0.000616986,-0.00175931
20201122,0.003045098,0.052359576,0.06933382,0.110284735,0.000134553,1.12E-05,-0.000616986,-0.00175931
20201123,0.017566888,0.066903752,0.088100142,0.129429848,-0.000233213,-0.000213036,-0.000868764,-0.002021296
20201124,0.017245021,0.066848377,0.092551074,0.133837511,-0.000430559,-0.000349857,-0.001034659,-0.00220233
20201125,0.006569015,0.054729987,0.083843228,0.124966452,-0.000520352,-0.000515869,-0.001240922,-0.002426663
20201126,0.009864361,0.05819119,0.091932984,0.133565359,-0.000170489,-0.000278137,-0.001026542,-0.002208484
20201127,0.006574277,0.053454561,0.092741253,0.134976509,-0.000224366,-0.00042621,-0.001218591,-0.002395505
20201128,0.006574277,0.053454561,0.092741253,0.134976509,-0.000224366,-0.00042621,-0.001218591,-0.002395505
20201129,0.006574277,0.053454561,0.092741253,0.134976509,-0.000224366,-0.00042621,-0.001218591,-0.002395505
20201130,-0.008668673,0.03060715,0.073472881,0.115197457,-0.000116683,-0.000441905,-0.001216352,-0.002392154
20201201,0.006476909,0.041646477,0.089218926,0.131856302,-1.80E-05,-0.000399284,-0.001141672,-0.002336211
20201202,0.016613643,0.051492812,0.104309609,0.147778462,-0.000197483,-0.000587731,-0.001328513,-0.002538506
20201203,0.018890252,0.053630936,0.110191053,0.154351098,-8.98E-06,-0.000379137,-0.001161926,-0.002384444
20201204,0.024614443,0.060869735,0.122023606,0.166939841,0.000538551,0.00032755,-0.000484948,-0.001699359
20201205,0.024614443,0.060869735,0.122023606,0.166939841,0.000538551,0.00032755,-0.000484948,-0.001699359
20201206,0.024614443,0.060869735,0.122023606,0.166939841,0.000538551,0.00032755,-0.000484948,-0.001699359
20201207,0.01809206,0.060163189,0.125124207,0.169940147,0.000556413,0.000507029,-0.00032653,-0.001513909
20201208,-0.003342453,0.038003177,0.104430751,0.148676614,-0.002109989,-0.002519728,-0.00343129,-0.004618365
20201209,0.010847058,0.053505907,0.123982693,0.169325642,-0.001787575,-0.002549166,-0.003526329,-0.004720766
20201210,0.003841448,0.044652353,0.117649754,0.16298108,-0.001015475,-0.002075923,-0.003132632,-0.004324238
20201211,0.009617799,0.048123562,0.124643789,0.170377817,-0.000539496,-0.002042511,-0.003178356,-0.004380365
20201212,0.009617799,0.048123562,0.124643789,0.170377817,-0.000539496,-0.002042511,-0.003178356,-0.004380365
20201213,0.009617799,0.048123562,0.124643789,0.170377817,-0.000539496,-0.002042511,-0.003178356,-0.004380365
20201214,0.005524516,0.040833745,0.119039945,0.164451458,-8.10E-05,-0.002089923,-0.003301849,-0.004522725
20201215,-0.000501027,0.034563735,0.114445685,0.159634951,-0.000215946,-0.002119424,-0.003420142,-0.004657294
20201216,0.003738602,0.035786307,0.117743888,0.163443062,-0.000485922,-0.002286007,-0.003714116,-0.004964354
20201217,0.001507422,0.030982139,0.114513558,0.160201604,-0.000792093,-0.002641415,-0.004213025,-0.005490586
20201218,0.001986475,0.027452721,0.112362644,0.15835727,-0.000315102,-0.00216793,-0.003864987,-0.005164264
20201219,0.001986475,0.027452721,0.112362644,0.15835727,-0.000315102,-0.00216793,-0.003864987,-0.005164264
20201220,0.001986475,0.027452721,0.112362644,0.15835727,-0.000315102,-0.00216793,-0.003864987,-0.005164264
20201221,0.003132133,0.026501569,0.111642646,0.158297259,0.000576182,-0.001125688,-0.002906023,-0.004224847
20201222,-0.011451014,0.00773082,0.090739385,0.137081123,0.000711161,-0.000779763,-0.00261537,-0.003960325
20201223,-0.001133528,0.014407583,0.097613752,0.145361206,0.000836993,-0.000330362,-0.002182627,-0.003567328
20201224,0.013219846,0.028278189,0.112428277,0.162184482,-9.00E-05,-0.000914798,-0.002812465,-0.004242517
20201225,0.013219846,0.028278189,0.112428277,0.162184482,-9.00E-05,-0.000914798,-0.002812465,-0.004242517
20201226,0.013219846,0.028278189,0.112428277,0.162184482,-9.00E-05,-0.000914798,-0.002812465,-0.004242517
20201227,0.013219846,0.028278189,0.112428277,0.162184482,-9.00E-05,-0.000914798,-0.002812465,-0.004242517
20201228,0.011189138,0.025625147,0.10944988,0.160277899,-0.0002789,-0.000833987,-0.002751438,-0.004245309
20201229,0.012425443,0.025682528,0.110552733,0.162666089,-0.000566863,-0.00109266,-0.003053145,-0.00460433
20201230,0.021187297,0.040416064,0.127590981,0.181618082,-0.000224972,-0.000730789,-0.002745964,-0.004332334
20201231,0.021187297,0.040416064,0.127590981,0.181618082,-0.000224972,-0.000730789,-0.002745964,-0.004332334
20210101,0.021187297,0.040416064,0.127590981,0.181618082,-0.000224972,-0.000730789,-0.002745964,-0.004332334
20210102,0.021187297,0.040416064,0.127590981,0.181618082,-0.000224972,-0.000730789,-0.002745964,-0.004332334
20210103,0.021187297,0.040416064,0.127590981,0.181618082,-0.000224972,-0.000730789,-0.002745964,-0.004332334
20210104,0.032858372,0.060958101,0.151088992,0.207555484,0.000144003,-0.000391298,-0.002460373,-0.00405994
20210105,0.035688081,0.07189199,0.164538831,0.223031291,0.001223693,0.001012032,-0.001066786,-0.002679836
20210106,0.016704551,0.059382607,0.151525139,0.210512388,0.000512784,0.000587046,-0.001557611,-0.003178881
20210107,0.023636602,0.076536602,0.171392343,0.232854001,8.09E-05,0.000497144,-0.001729772,-0.003365736
20210108,0.044661351,0.11042905,0.212104952,0.277662506,-0.000368735,0.000132721,-0.002029162,-0.003685199
20210109,0.044661351,0.11042905,0.212104952,0.277662506,-0.000368735,0.000132721,-0.002029162,-0.003685199
20210110,0.044661351,0.11042905,0.212104952,0.277662506,-0.000368735,0.000132721,-0.002029162,-0.003685199
20210111,0.029504758,0.101490757,0.204741195,0.272083476,0.000305711,0.000976233,-0.0010745,-0.002755309
20210112,0.013177352,0.086407237,0.190326352,0.258998754,-0.000296781,0.000168704,-0.001803447,-0.00351815
20210113,0.008643832,0.087026833,0.192726345,0.263978499,0.000161882,0.000593824,-0.001281962,-0.003021893
20210114,0.001580297,0.080361454,0.187326138,0.260622836,-0.000197865,0.000175446,-0.001604641,-0.003370585
20210115,-0.01462592,0.052461025,0.157898883,0.231477569,0.000314734,0.00079396,-0.000872724,-0.002652734
20210116,-0.01462592,0.052461025,0.157898883,0.231477569,0.000314734,0.00079396,-0.000872724,-0.002652734
20210117,-0.01462592,0.052461025,0.157898883,0.231477569,0.000314734,0.00079396,-0.000872724,-0.002652734
20210118,-0.029267592,0.023688358,0.126364381,0.199624041,0.000656404,0.001104242,-0.000425154,-0.002206783
20210119,-0.001769458,0.044712193,0.150501538,0.227392444,0.000431511,0.000980427,-0.000378763,-0.002157576
20210120,0.007490506,0.04605773,0.153255367,0.232354375,8.99E-06,0.000528393,-0.000677474,-0.002463316
20210121,0.021743158,0.054834689,0.164524633,0.246793612,0.000332516,0.00103647,-4.12E-05,-0.00183235
20210122,0.011630747,0.041021235,0.151353732,0.235233836,-0.000584191,3.15E-05,-0.000965045,-0.002766233
20210123,0.011630747,0.041021235,0.151353732,0.235233836,-0.000584191,3.15E-05,-0.000965045,-0.002766233
20210124,0.011630747,0.041021235,0.151353732,0.235233836,-0.000584191,3.15E-05,-0.000965045,-0.002766233
20210125,0.020822427,0.055820648,0.170238721,0.258219886,-0.000755131,-0.000350738,-0.001297551,-0.003111307
20210126,-0.00404494,0.027586695,0.139557478,0.22778759,-0.00048555,-0.000321505,-0.001193548,-0.003005364
20210127,-0.010177292,0.01655664,0.12728431,0.217384331,-8.09E-05,-4.05E-05,-0.00082295,-0.002628458
20210128,-0.021444947,-0.004889525,0.102864305,0.193351039,0.000485651,0.00033271,-0.000355695,-0.002123666
20210129,-0.040991518,-0.036596714,0.065463495,0.154646755,0.000656433,0.00056646,-2.32E-05,-0.001755987
20210130,-0.040991518,-0.036596714,0.065463495,0.154646755,0.000656433,0.00056646,-2.32E-05,-0.001755987
20210131,-0.040991518,-0.036596714,0.065463495,0.154646755,0.000656433,0.00056646,-2.32E-05,-0.001755987
20210201,-0.005337574,-0.012388547,0.089671574,0.182959643,-0.000143864,-0.000186566,-0.000703192,-0.00241099
20210202,0.01063171,-0.001087976,0.099569217,0.195640748,0.000107882,0.000231525,-0.000251633,-0.00195021
20210203,0.02088425,0.006892433,0.10656997,0.205314302,0.000413468,0.000687804,0.000279353,-0.001404135
20210204,0.005927642,-0.0075537,0.087570032,0.186419268,0.000386458,0.000723729,0.000396198,-0.001268864
20210205,0.007226649,0.003588196,0.094929556,0.19644115,0.000260625,0.000566358,0.000320558,-0.001309678
20210206,0.007226649,0.003588196,0.094929556,0.19644115,0.000260625,0.000566358,0.000320558,-0.001309678
20210207,0.007226649,0.003588196,0.094929556,0.19644115,0.000260625,0.000566358,0.000320558,-0.001309678
20210208,-0.004489911,-0.004948155,0.080791487,0.182683431,0.00015275,0.00062927,0.000417927,-0.001172149
20210209,-0.005828381,-0.006402885,0.074680309,0.1777398,0.000287478,0.00086068,0.000743738,-0.000815865
20210210,0.001177324,-0.000510099,0.076431151,0.181209554,-8.09E-05,0.00045841,0.000402959,-0.001129998
20210211,0.001177324,-0.000510099,0.076431151,0.181209554,-8.09E-05,0.00045841,0.000402959,-0.001129998
20210212,0.001177324,-0.000510099,0.076431151,0.181209554,-8.09E-05,0.00045841,0.000402959,-0.001129998
20210213,0.001177324,-0.000510099,0.076431151,0.181209554,-8.09E-05,0.00045841,0.000402959,-0.001129998
20210214,0.001177324,-0.000510099,0.076431151,0.181209554,-8.09E-05,0.00045841,0.000402959,-0.001129998
