,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
20210412,0,15150,15550,15050,15500,450,300002,4608000000,129479,27931000,432930000000,27931470,27014930,916540,3.2799999713897705,20210412,100.0,3747,66818,0,0.0,0,0.0,0.0
20210412,0,15150,15550,15050,15500,450,300002,4608000000,129479,27931000,432930000000,27931470,27014930,916540,3.2799999713897705,20210412,100.0,3747,67588,0,0.0,0,0.0,0.0
20210409,0,15000,15150,14700,15050,100,205650,3084000000,117197,27931000,420361000000,27931470,27040524,890946,3.190000057220459,20210409,100.0,-9034,63841,0,0.0,0,0.0,0.0
20210408,0,14350,15150,14350,14950,550,473907,7054000000,197329,27931000,417568000000,27931470,27034151,897319,3.2100000381469727,20210408,100.0,1630,72875,0,0.0,0,0.0,0.0
20210407,0,14200,14450,14100,14400,300,119400,1709000000,52419,27931000,402206000000,27931470,27056249,875221,3.130000114440918,20210407,100.0,-660,71245,0,0.0,0,0.0,0.0
20210407,0,14200,14450,14100,14400,300,119400,1709000000,52419,27931000,402206000000,27931470,27056249,875221,3.130000114440918,20210407,100.0,-660,63050,0,0.0,0,0.0,0.0
20210406,0,14350,14400,14100,14100,-250,138948,1970000000,93358,27931000,393827000000,27931470,27092546,838924,3.0,20210406,100.0,-198,63710,0,0.0,0,0.0,0.0
20210405,0,14600,14600,14250,14350,-100,106239,1529000000,65048,27931000,400809000000,27931470,27086986,844484,3.0199999809265137,20210405,100.0,-579,63908,0,0.0,0,0.0,0.0
20210402,0,14300,14750,14250,14450,400,323722,4702000000,157550,27931000,403602000000,27931470,27098772,832698,2.9800000190734863,20210402,100.0,3796,64487,0,0.0,0,0.0,0.0
20210402,0,14300,14750,14250,14450,400,323722,4702000000,157550,27931000,403602000000,27931470,27098772,832698,2.9800000190734863,20210402,100.0,3796,64495,0,0.0,0,0.0,0.0
20210401,0,14200,14300,14050,14050,-200,146791,2076000000,88952,27931000,392430000000,27931470,27103907,827563,2.9600000381469727,20210401,100.0,658,60699,0,0.0,0,0.0,0.0
20210331,0,14150,14250,14000,14250,100,142773,2019000000,77027,27931000,398016000000,27931470,27084998,846472,3.0299999713897705,20210331,100.0,-3035,60041,0,0.0,0,0.0,0.0
20210330,0,14300,14400,14100,14150,-50,117105,1665000000,69994,27931000,395223000000,27931470,27078323,853147,3.049999952316284,20210330,100.0,7,63076,0,0.0,0,0.0,0.0
20210329,0,14300,14350,14050,14200,0,112767,1600000000,74946,27931000,396620000000,27931470,27063196,868274,3.109999895095825,20210329,100.0,129,63069,0,0.0,0,0.0,0.0
20210326,0,14250,14350,14100,14200,0,98410,1397000000,62541,27931000,396620000000,27931470,27074591,856879,3.069999933242798,20210326,100.0,876,78198,0,0.0,0,0.0,0.0
20210325,0,14350,14400,14100,14200,-100,120178,1705000000,86891,27931000,396620000000,27931470,27067171,864299,3.0899999141693115,20210325,100.0,-3541,77322,0,0.0,0,0.0,0.0
20210324,0,14550,14650,14300,14300,-350,181575,2619000000,131160,27931000,399413000000,27931470,27069276,862194,3.0899999141693115,20210324,100.0,-464,80863,0,0.0,0,0.0,0.0
20210323,0,14750,14850,14550,14650,0,178875,2628000000,109695,27931000,409189000000,27931470,27072181,859289,3.0799999237060547,20210323,100.0,-4993,81327,0,0.0,0,0.0,0.0
20210323,0,14750,14850,14550,14650,0,178875,2628000000,109695,27931000,409189000000,27931470,27072181,859289,3.0799999237060547,20210323,100.0,-4993,81365,0,0.0,0,0.0,0.0
20210322,0,15050,15050,14600,14650,-250,194753,2883000000,131203,27931000,409189000000,27931470,27093326,838144,3.0,20210322,100.0,55,86358,0,0.0,0,0.0,0.0
20210319,0,14700,15000,14600,14900,0,140595,2081000000,80178,27931000,416171000000,27931470,27045245,886225,3.1700000762939453,20210319,100.0,570,86303,0,0.0,0,0.0,0.0
20210318,0,15100,15300,14900,14900,-100,227040,3428000000,121874,27931000,416171000000,27931470,27075616,855854,3.059999942779541,20210318,100.0,1088,85733,0,0.0,0,0.0,0.0
20210318,0,15100,15300,14900,14900,-100,227040,3428000000,121874,27931000,416171000000,27931470,27075616,855854,3.059999942779541,20210318,100.0,1088,85954,0,0.0,0,0.0,0.0
20210317,0,14900,15150,14700,15000,300,229342,3410000000,109053,27931000,418965000000,27931470,27050593,880877,3.150000095367432,20210317,100.0,-888,84866,0,0.0,0,0.0,0.0
20210316,0,14350,14850,14350,14700,350,229193,3362000000,85903,27931000,410585000000,27931470,27066549,864921,3.0999999046325684,20210316,100.0,1116,85754,0,0.0,0,0.0,0.0
20210315,0,14250,14600,14100,14350,50,176810,2538000000,94768,27931000,400809000000,27931470,27109883,821587,2.940000057220459,20210315,100.0,10,84638,0,0.0,0,0.0,0.0
20210312,0,14150,14300,14000,14300,300,152528,2160000000,75262,27931000,399413000000,27931470,27103886,827584,2.9600000381469727,20210312,100.0,3366,44432,0,0.0,0,0.0,0.0
20210311,0,14100,14400,14000,14000,-200,217350,3071000000,120133,27931000,391034000000,27931470,27123766,807704,2.890000104904175,20210311,100.0,2205,41066,0,0.0,0,0.0,0.0
20210310,0,14800,14850,14200,14200,-550,242598,3520000000,160836,27931000,396620000000,27931470,27133114,798356,2.859999895095825,20210310,100.0,-192,38861,0,0.0,0,0.0,0.0
20210309,0,14900,15300,14050,14750,350,607724,8958000000,312377,27931000,411982000000,27931470,27128269,803201,2.880000114440918,20210309,100.0,-119,39053,0,0.0,0,0.0,0.0
20210308,0,15200,17200,14400,14400,450,3201857,51094000000,1763699,27931000,402206000000,27931470,27138083,793387,2.8399999141693115,20210308,100.0,131,39172,0,0.0,0,0.0,0.0
20210308,0,15200,17200,14400,14400,450,3201857,51094000000,1763699,27931000,402206000000,27931470,27138083,793387,2.8399999141693115,20210308,100.0,131,40346,0,0.0,0,0.0,0.0
20210305,0,13600,13950,13400,13950,200,187692,2578000000,81783,27931000,389637000000,27931470,27020543,910927,3.259999990463257,20210305,100.0,489,40215,0,0.0,0,0.0,0.0
20210304,0,14200,14250,13600,13750,-550,225778,3123000000,161274,27931000,384051000000,27931470,27056168,875302,3.130000114440918,20210304,100.0,-197,39726,0,0.0,0,0.0,0.0
20210303,0,14150,14500,14100,14300,0,127587,1821000000,58805,27931000,399413000000,27931470,27056513,874957,3.130000114440918,20210303,100.0,271,39923,0,0.0,0,0.0,0.0
20210303,0,14150,14500,14100,14300,0,127587,1821000000,58805,27931000,399413000000,27931470,27056513,874957,3.130000114440918,20210303,100.0,271,43488,0,0.0,0,0.0,0.0
20210302,0,14750,14750,14100,14300,-200,199410,2875000000,124974,27931000,399413000000,27931470,27050969,880501,3.150000095367432,20210302,100.0,235,43217,0,0.0,0,0.0,0.0
20210226,0,13950,14500,13800,14500,50,242941,3417000000,122935,27931000,404999000000,27931470,27020733,910737,3.259999990463257,20210226,100.0,-659,42982,0,0.0,0,0.0,0.0
20210226,0,13950,14500,13800,14500,50,242941,3417000000,122935,27931000,404999000000,27931470,27020733,910737,3.259999990463257,20210226,100.0,-659,43622,0,0.0,0,0.0,0.0
20210225,0,13900,14450,13800,14450,700,244951,3462000000,108364,27931000,403602000000,27931470,27035091,896379,3.2100000381469727,20210225,100.0,130,44281,0,0.0,0,0.0,0.0
20210224,0,14350,14600,13750,13750,-650,271570,3864000000,155320,27931000,384051000000,27931470,27106704,824766,2.950000047683716,20210224,100.0,575,44151,0,0.0,0,0.0,0.0
20210223,0,15000,15100,14400,14400,-750,354880,5198000000,241743,27931000,402206000000,27931470,27123796,807674,2.890000104904175,20210223,100.0,387,43576,0,0.0,0,0.0,0.0
20210222,0,15300,15500,15100,15150,-250,171635,2627000000,107576,27931000,423154000000,27931470,27092793,838677,3.0,20210222,100.0,615,43189,0,0.0,0,0.0,0.0
20210219,0,15650,15700,15100,15400,-250,218109,3343000000,146639,27931000,430137000000,27931470,27091316,840154,3.009999990463257,20210219,100.0,539,75332,0,0.0,0,0.0,0.0
20210218,0,15650,16050,15500,15650,-150,215478,3392000000,127703,27931000,437120000000,27931470,27062097,869373,3.109999895095825,20210218,100.0,1442,74793,0,0.0,0,0.0,0.0
20210217,0,16700,16850,15750,15800,100,638207,10373000000,355572,27931000,441309000000,27931470,27047174,884296,3.1700000762939453,20210217,100.0,163,73351,0,0.0,0,0.0,0.0
20210216,0,16000,16150,15600,15700,0,333293,5307000000,166293,27931000,438516000000,27931470,26913511,1017959,3.640000104904175,20210216,100.0,908,73188,0,0.0,0,0.0,0.0
20210216,0,16000,16150,15600,15700,0,333293,5307000000,166293,27931000,438516000000,27931470,26913511,1017959,3.640000104904175,20210216,100.0,908,67860,0,0.0,0,0.0,0.0
20210215,0,15450,15800,15150,15700,350,202964,3144000000,88691,27931000,438516000000,27931470,26850186,1081284,3.869999885559082,20210215,100.0,14763,66952,0,0.0,0,0.0,0.0
20210210,0,15050,15650,15050,15350,-50,192189,2938000000,83094,27931000,428740000000,27931470,26875527,1055943,3.7799999713897705,20210210,100.0,-135,86621,0,0.0,0,0.0,0.0
20210209,0,15700,15700,15350,15400,0,153252,2372000000,71366,27931000,430137000000,27931470,26882628,1048842,3.759999990463257,20210209,100.0,1520,86756,0,0.0,0,0.0,0.0
20210208,0,15800,15800,15300,15400,-100,159256,2458000000,103790,27931000,430137000000,27931470,26872735,1058735,3.7899999618530273,20210208,100.0,1679,85236,0,0.0,0,0.0,0.0
20210205,0,15450,15750,15200,15500,200,186469,2885000000,82281,27931000,432930000000,27931470,26843457,1088013,3.900000095367432,20210205,100.0,566,83629,0,0.0,0,0.0,0.0
20210204,0,15700,15750,15250,15300,-400,143047,2207000000,101538,27931000,427344000000,27931470,26860805,1070665,3.829999923706055,20210204,100.0,-267,83063,0,0.0,0,0.0,0.0
20210203,0,15850,15950,15500,15700,-100,147509,2310000000,92450,27931000,438516000000,27931470,26850021,1081449,3.869999885559082,20210203,100.0,567,83330,0,0.0,0,0.0,0.0
20210202,0,15650,16050,15550,15800,200,170148,2685000000,73793,27931000,441309000000,27931470,26844008,1087462,3.890000104904175,20210202,100.0,-590,82763,0,0.0,0,0.0,0.0
20210201,0,14800,15700,14800,15600,550,217267,3334000000,84872,27931000,435723000000,27931470,26824106,1107364,3.9600000381469727,20210201,100.0,156,83353,0,0.0,0,0.0,0.0
20210201,0,14800,15700,14800,15600,550,217267,3334000000,84872,27931000,435723000000,27931470,26824106,1107364,3.9600000381469727,20210201,100.0,156,83355,0,0.0,0,0.0,0.0
20210129,0,15900,16000,14750,15050,-700,415174,6336000000,251656,27931000,420361000000,27931470,26870695,1060775,3.799999952316284,20210129,100.0,-3499,83199,0,0.0,0,0.0,0.0
20210128,0,16200,16200,15750,15750,-600,321083,5119000000,182560,27931000,439913000000,27931470,26975624,955846,3.4200000762939453,20210128,100.0,13747,86698,0,0.0,0,0.0,0.0
20210127,0,16700,16850,16300,16350,-350,231488,3824000000,148043,27931000,456671000000,27931470,26972824,958646,3.430000066757202,20210127,100.0,633,72951,0,0.0,0,0.0,0.0
20210127,0,16700,16850,16300,16350,-350,231488,3824000000,148043,27931000,456671000000,27931470,26972824,958646,3.430000066757202,20210127,100.0,633,72942,0,0.0,0,0.0,0.0
20210126,0,17150,17150,16500,16700,-300,271418,4548000000,160694,27931000,466447000000,27931470,26961942,969528,3.470000028610229,20210126,100.0,3491,72309,0,0.0,0,0.0,0.0
20210125,0,16450,17000,16400,17000,600,279789,4692000000,113511,27931000,474827000000,27931470,26935399,996071,3.569999933242798,20210125,100.0,-1592,68818,0,0.0,0,0.0,0.0
20210122,0,16600,16650,16250,16400,-300,288262,4723000000,158425,27931000,458068000000,27931470,26994923,936547,3.3499999046325684,20210122,100.0,43,70410,0,0.0,0,0.0,0.0
20210122,0,16600,16650,16250,16400,-300,288262,4723000000,158425,27931000,458068000000,27931470,26994923,936547,3.3499999046325684,20210122,100.0,43,63065,0,0.0,0,0.0,0.0
20210121,0,17100,17200,16650,16700,-200,292345,4922000000,199599,27931000,466447000000,27931470,27027015,904455,3.240000009536743,20210121,100.0,-41236,63022,0,0.0,0,0.0,0.0
20210120,0,16550,17250,16550,16900,350,281517,4760000000,146350,27931000,472033000000,27931470,27006092,925378,3.309999942779541,20210120,100.0,-22508,104258,0,0.0,0,0.0,0.0
20210119,0,16900,17200,15900,16550,-500,716826,11757000000,412184,27931000,462258000000,27931470,27006021,925449,3.309999942779541,20210119,100.0,-22558,126766,0,0.0,0,0.0,0.0
20210118,0,18000,18050,17050,17050,-1000,509279,8817000000,352886,27931000,476223000000,27931470,27101181,830289,2.970000028610229,20210118,100.0,-237,149324,0,0.0,0,0.0,0.0
20210115,0,18600,18700,18000,18050,-400,334730,6080000000,216736,27931000,504154000000,27931470,27107742,823728,2.950000047683716,20210115,100.0,-18690,149739,0,0.0,0,0.0,0.0
20210114,0,18100,18850,18000,18450,450,395979,7297000000,194426,27931000,515326000000,27931470,27106499,824971,2.950000047683716,20210114,100.0,-731,168429,0,0.0,0,0.0,0.0
20210113,0,18000,18350,17900,18000,-100,325304,5877000000,183524,27931000,502758000000,27931470,27120534,810936,2.900000095367432,20210113,100.0,-517,169160,0,0.0,0,0.0,0.0
20210112,0,18000,18500,18000,18100,0,377078,6860000000,228914,27931000,505551000000,27931470,27087446,844024,3.0199999809265137,20210112,100.0,-3482,169677,0,0.0,0,0.0,0.0
20210112,0,18000,18500,18000,18100,0,377078,6860000000,228914,27931000,505551000000,27931470,27087446,844024,3.0199999809265137,20210112,100.0,-3482,170290,0,0.0,0,0.0,0.0
20210111,0,19000,19100,17850,18100,-1000,868959,15853000000,596586,27931000,505551000000,27931470,27071368,860102,3.0799999237060547,20210111,100.0,-2590,173772,0,0.0,0,0.0,0.0
20210108,0,19850,19900,18950,19100,-600,620141,11879000000,414384,27931000,533482000000,27931470,27076399,855071,3.059999942779541,20210108,100.0,-476,176362,0,0.0,0,0.0,0.0
20210107,0,20000,20100,19500,19700,0,612986,12116000000,334264,27931000,550240000000,27931470,27000123,931347,3.3299999237060547,20210107,100.0,-597,176838,0,0.0,0,0.0,0.0
20210107,0,20000,20100,19500,19700,0,612986,12116000000,334264,27931000,550240000000,27931470,27000123,931347,3.3299999237060547,20210107,100.0,-597,176838,0,0.0,0,0.0,0.0
20210106,0,19350,19850,19000,19700,300,692445,13477000000,342925,27931000,550240000000,27931470,26982689,948781,3.400000095367432,20210106,100.0,401,177435,0,0.0,0,0.0,0.0
20210105,0,19000,19500,18650,19400,300,660993,12585000000,316878,27931000,541861000000,27931470,27075455,856015,3.059999942779541,20210105,100.0,-14979,177034,0,0.0,0,0.0,0.0
20210104,0,19750,19900,18850,19100,-550,719076,13791000000,507348,27931000,533482000000,27931470,27085353,846117,3.0299999713897705,20210104,100.0,-5405,192013,0,0.0,0,0.0,0.0
20201230,0,19100,19800,18800,19650,500,623218,12110000000,312900,27931000,548844000000,27931470,27055807,875663,3.140000104904175,20201230,100.0,11576,197474,0,0.0,0,0.0,0.0
20201229,0,18750,19400,18750,19150,500,471430,9017000000,250280,27931000,534878000000,27931470,27062551,868919,3.109999895095825,20201229,100.0,-1630,185898,0,0.0,0,0.0,0.0
20201228,0,20000,20050,18600,18650,-1350,1215378,23326000000,767550,27931000,520913000000,27931470,27063548,867922,3.109999895095825,20201228,100.0,-570,187528,0,0.0,0,0.0,0.0
20201228,0,20000,20050,18600,18650,-1350,1215378,23326000000,767550,27931000,520913000000,27931470,27063548,867922,3.109999895095825,20201228,100.0,-570,187522,0,0.0,0,0.0,0.0
20201224,0,20300,20500,19500,20000,-450,1222707,24381000000,704478,27931000,558620000000,27931470,27076852,854618,3.059999942779541,20201224,100.0,2677,188092,0,0.0,0,0.0,0.0
20201223,0,23500,24300,20450,20450,-3450,2745447,61422000000,1632883,27931000,571188000000,27931470,27189492,741978,2.6600000858306885,20201223,100.0,-3459,185415,0,0.0,0,0.0,0.0
20201223,0,23500,24300,20450,20450,-3450,2745447,61422000000,1632883,27931000,571188000000,27931470,27189492,741978,2.6600000858306885,20201223,100.0,-3459,185371,0,0.0,0,0.0,0.0
20201222,0,23950,25500,22000,23900,450,7361077,174697000000,3861250,27931000,667550000000,27931470,27214093,717377,2.569999933242798,20201222,100.0,-16953,188830,0,0.0,0,0.0,0.0
20201221,0,22000,24350,21900,23450,3000,10000048,233568000000,4768711,27931000,654981000000,27931470,27207923,723547,2.5899999141693115,20201221,100.0,9042,205783,0,0.0,0,0.0,0.0
20201218,0,19200,21900,19150,20450,1550,7400180,154778000000,3792907,27931000,571188000000,27931470,27185188,746282,2.6700000762939453,20201218,100.0,20127,196741,0,0.0,0,0.0,0.0
20201218,0,19200,21900,19150,20450,1550,7400180,154778000000,3792907,27931000,571188000000,27931470,27185188,746282,2.6700000762939453,20201218,100.0,20127,131737,0,0.0,0,0.0,0.0
20201217,0,19000,19100,18300,18900,-300,618956,11559000000,401304,27931000,527895000000,27931470,27149735,781735,2.799999952316284,20201217,100.0,7794,111610,0,0.0,0,0.0,0.0
20201216,0,19600,19600,18800,19200,-500,612248,11750000000,426441,27931000,536275000000,27931470,27152658,778812,2.789999961853028,20201216,100.0,-623,103816,0,0.0,0,0.0,0.0
20201215,0,19700,19800,19050,19700,150,812174,15747000000,412925,27931000,550240000000,27931470,27105788,825682,2.9600000381469727,20201215,100.0,-1770,104439,0,0.0,0,0.0,0.0
20201214,0,18650,19850,18450,19550,1100,1828211,35287000000,849544,27931000,546051000000,27931470,27089273,842197,3.0199999809265137,20201214,100.0,4342,106209,0,0.0,0,0.0,0.0
20201211,0,18050,18950,17850,18450,450,1046707,19361000000,458131,27931000,515326000000,27931470,27067110,864360,3.0899999141693115,20201211,100.0,6276,113044,0,0.0,0,0.0,0.0
20201210,0,17750,18200,17650,18000,0,386252,6921000000,192117,27931000,502758000000,27931470,27089291,842179,3.0199999809265137,20201210,100.0,12752,106768,0,0.0,0,0.0,0.0
20201209,0,18800,18850,17900,18000,-600,831661,15169000000,571815,27931000,502758000000,27931470,27103763,827707,2.9600000381469727,20201209,100.0,-1895,94016,0,0.0,0,0.0,0.0
20201208,0,19200,19600,18600,18600,-450,687202,13124000000,391934,27931000,519516000000,27931470,27109165,822305,2.940000057220459,20201208,100.0,2954,95911,0,0.0,0,0.0,0.0
20201208,0,19200,19600,18600,18600,-450,687202,13124000000,391934,27931000,519516000000,27931470,27109165,822305,2.940000057220459,20201208,100.0,2954,82973,0,0.0,0,0.0,0.0
20201207,0,19050,19450,18850,19050,50,535318,10242000000,274179,27931000,532085000000,27931470,27048986,882484,3.1600000858306885,20201207,100.0,-1367,80019,0,0.0,0,0.0,0.0
20201204,0,19500,19600,18950,19000,-150,543537,10443000000,331651,27931000,530689000000,27931470,27070189,861281,3.0799999237060547,20201204,100.0,-2207,81386,0,0.0,0,0.0,0.0
20201203,0,19750,19900,19000,19150,-600,701206,13507000000,464020,27931000,534878000000,27931470,27071059,860411,3.0799999237060547,20201203,100.0,2708,83593,0,0.0,0,0.0,0.0
20201203,0,19750,19900,19000,19150,-600,701206,13507000000,464020,27931000,534878000000,27931470,27071059,860411,3.0799999237060547,20201203,100.0,2708,83133,0,0.0,0,0.0,0.0
20201202,0,20050,20350,19400,19750,-50,875174,17377000000,479997,27931000,551637000000,27931470,27059155,872315,3.119999885559082,20201202,100.0,-21590,80425,0,0.0,0,0.0,0.0
20201201,0,19150,19900,19050,19800,650,956640,18673000000,410861,27931000,553033000000,27931470,27039223,892247,3.190000057220459,20201201,100.0,15625,102015,0,0.0,0,0.0,0.0
20201130,0,19550,19650,19050,19150,-350,854958,16455000000,377837,27931000,534878000000,27931470,27022335,909135,3.25,20201130,100.0,-6258,86390,0,0.0,0,0.0,0.0
20201127,0,19800,20050,19500,19500,-250,635582,12497000000,402453,27931000,544654000000,27931470,27008761,922709,3.299999952316284,20201127,100.0,-2167,92182,0,0.0,0,0.0,0.0
20201126,0,19900,20250,19300,19750,-100,1114933,22012000000,634242,27931000,551637000000,27931470,26993925,937545,3.359999895095825,20201126,100.0,2041,94349,0,0.0,0,0.0,0.0
20201125,0,21500,21500,19700,19850,-1150,3089628,63040000000,1909715,27931000,554430000000,27931470,26979666,951804,3.4100000858306885,20201125,100.0,-13266,92308,0,0.0,0,0.0,0.0
20201124,0,22150,24150,21000,21000,2400,18110748,421699000000,10002515,27931000,586551000000,27931470,26937157,994313,3.559999942779541,20201124,100.0,8929,105574,0,0.0,0,0.0,0.0
20201123,0,19400,19400,18600,18600,-700,829449,15603000000,535244,27931000,519516000000,27931470,26450636,1480834,5.300000190734863,20201123,100.0,-7458,96645,0,0.0,0,0.0,0.0
20201123,0,19400,19400,18600,18600,-700,829449,15603000000,535244,27931000,519516000000,27931470,26450636,1480834,5.300000190734863,20201123,100.0,-7458,96626,0,0.0,0,0.0,0.0
20201120,0,18700,21350,18400,19300,700,2497361,49215000000,1223438,27931000,539068000000,27931470,26311218,1620252,5.800000190734863,20201120,100.0,-2014,104084,0,0.0,0,0.0,0.0
20201119,0,18200,18850,18000,18600,550,730789,13507000000,317495,27931000,519516000000,27931470,26249597,1681873,6.019999980926514,20201119,100.0,1122,106098,0,0.0,0,0.0,0.0
20201118,0,17800,18350,17550,18050,100,481113,8615000000,263174,27931000,504154000000,27931470,26428895,1502575,5.380000114440918,20201118,100.0,-1831,104976,0,0.0,0,0.0,0.0
20201118,0,17800,18350,17550,18050,100,481113,8615000000,263174,27931000,504154000000,27931470,26428895,1502575,5.380000114440918,20201118,100.0,-1831,104085,0,0.0,0,0.0,0.0
20201117,0,18850,18850,17800,17950,-800,648331,11749000000,465955,27931000,501361000000,27931470,26453729,1477741,5.289999961853027,20201117,100.0,-139,105916,0,0.0,0,0.0,0.0
20201116,0,18950,19300,18550,18750,300,728497,13757000000,414218,27931000,523706000000,27931470,26296574,1634896,5.849999904632568,20201116,100.0,4986,106055,0,0.0,0,0.0,0.0
20201113,0,17950,18800,17750,18450,500,561160,10273000000,218969,27931000,515326000000,27931470,26243964,1687506,6.039999961853027,20201113,100.0,-363,101069,0,0.0,0,0.0,0.0
20201113,0,17950,18800,17750,18450,500,561160,10273000000,218969,27931000,515326000000,27931470,26243964,1687506,6.039999961853027,20201113,100.0,-363,104754,0,0.0,0,0.0,0.0
20201112,0,17500,18250,17500,17950,250,339516,6106000000,157129,27931000,501361000000,27931470,26302547,1628923,5.829999923706055,20201112,100.0,-2461,105117,0,0.0,0,0.0,0.0
20201111,0,18250,18350,16700,17700,-400,690470,12073000000,410396,27931000,494378000000,27931470,26384912,1546558,5.539999961853027,20201111,100.0,-489,107578,0,0.0,0,0.0,0.0
20201110,0,19950,20000,18000,18100,-850,912306,17046000000,572709,27931000,505551000000,27931470,26390921,1540549,5.519999980926514,20201110,100.0,-1942,108067,0,0.0,0,0.0,0.0
20201109,0,18550,19100,18300,18950,650,321139,6050000000,134019,27931000,529292000000,27931470,26150497,1780973,6.380000114440918,20201109,100.0,5501,110009,0,0.0,0,0.0,0.0
20201106,0,19000,19250,18000,18300,-450,379887,7000000000,241237,27931000,511137000000,27931470,26257800,1673670,5.989999771118164,20201106,100.0,-1971,105060,0,0.0,0,0.0,0.0
20201105,0,18300,18900,18250,18750,500,273054,5095000000,88610,27931000,523706000000,27931470,26199255,1732215,6.199999809265137,20201105,100.0,2255,107031,0,0.0,0,0.0,0.0
20201104,0,18750,18750,17950,18250,-150,285222,5213000000,143662,27931000,509740000000,27931470,26286879,1644591,5.889999866485596,20201104,100.0,-4769,104776,0,0.0,0,0.0,0.0
20201103,0,18150,18700,17450,18400,250,357550,6577000000,151984,27931000,513930000000,27931470,26342360,1589110,5.690000057220459,20201103,100.0,5282,109545,0,0.0,0,0.0,0.0
20201103,0,18150,18700,17450,18400,250,357550,6577000000,151984,27931000,513930000000,27931470,26342360,1589110,5.690000057220459,20201103,100.0,5282,109214,0,0.0,0,0.0,0.0
20201102,0,17850,18600,17650,18150,250,297779,5413000000,150666,27931000,506947000000,27931470,26436052,1495418,5.349999904632568,20201102,100.0,-1401,103932,0,0.0,0,0.0,0.0
20201030,0,19500,19500,17700,17900,-1250,459297,8426000000,319630,27931000,499964000000,27931470,26501849,1429621,5.119999885559082,20201030,100.0,3005,105333,0,0.0,0,0.0,0.0
20201029,0,18400,19300,18300,19150,200,424896,8046000000,219902,27931000,534878000000,27931470,26407173,1524297,5.460000038146973,20201029,100.0,-14073,102328,0,0.0,0,0.0,0.0
20201029,0,18400,19300,18300,19150,200,424896,8046000000,219902,27931000,534878000000,27931470,26407173,1524297,5.460000038146973,20201029,100.0,-14073,114264,0,0.0,0,0.0,0.0
20201028,0,17250,19400,17250,18950,1450,757160,14067000000,337454,27931000,529292000000,27931470,26389845,1541625,5.519999980926514,20201028,100.0,12546,128337,0,0.0,0,0.0,0.0
20201027,0,16850,18150,15900,17500,400,854079,14764000000,368846,27931000,488792000000,27931470,26457563,1473907,5.28000020980835,20201027,100.0,-3805,115791,0,0.0,0,0.0,0.0
20201026,0,19500,19750,17000,17100,-2700,1338181,23805000000,796202,27931000,477620000000,27931470,26676258,1255212,4.489999771118164,20201026,100.0,4686,119596,0,0.0,0,0.0,0.0
20201023,0,19500,20600,19350,19800,600,567794,11297000000,271322,27931000,553033000000,27931470,26797441,1134029,4.059999942779541,20201023,100.0,-4000,115392,0,0.0,0,0.0,0.0
20201022,0,19850,20050,19000,19200,-900,620779,12065000000,372733,27931000,536275000000,27931470,26786256,1145214,4.099999904632568,20201022,100.0,-36,119392,0,0.0,0,0.0,0.0
20201021,0,20200,20500,19850,20100,-200,402212,8116000000,211989,27931000,561413000000,27931470,26911561,1019909,3.650000095367432,20201021,100.0,3038,119428,0,0.0,0,0.0,0.0
20201020,0,20850,21600,19850,20300,-1000,745574,15141000000,411045,27931000,566999000000,27931470,26964258,967212,3.4600000381469727,20201020,100.0,-3995,116390,0,0.0,0,0.0,0.0
20201019,0,21350,22900,20750,21300,-250,590550,12758000000,271601,27931000,594930000000,27931470,27043776,887694,3.180000066757202,20201019,100.0,-1150,120385,0,0.0,0,0.0,0.0
