날짜,시간,index,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
20220512,934,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,933,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,932,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,931,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,930,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,929,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,928,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,927,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,926,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,925,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,924,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,923,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,922,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,921,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,920,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,919,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,918,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,917,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,916,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,915,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,914,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,913,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,912,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,911,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,910,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,909,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,908,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,907,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,906,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,905,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,904,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,903,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,902,,,,,,,,,,,,,,,,,,,,,,,,,
20220512,901,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1530,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1520,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1519,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1518,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1517,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1516,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1515,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1514,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1513,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1512,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1511,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1510,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1509,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1508,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1507,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1506,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1505,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1504,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1503,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1502,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1501,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1500,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1459,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1458,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1457,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1456,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1455,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1454,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1453,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1452,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1451,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1450,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1449,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1448,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1447,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1446,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1445,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1444,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1443,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1442,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1441,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1440,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1439,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1438,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1437,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1436,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1435,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1434,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1433,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1432,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1431,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1430,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1429,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1428,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1427,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1426,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1425,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1424,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1423,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1422,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1421,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1420,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1419,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1418,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1417,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1416,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1415,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1414,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1413,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1412,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1411,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1410,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1409,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1408,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1407,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1406,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1405,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1404,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1403,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1402,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1401,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1400,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1359,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1358,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1357,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1356,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1355,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1354,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1353,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1352,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1351,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1350,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1349,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1348,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1347,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1346,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1345,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1344,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1343,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1342,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1341,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1340,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1339,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1338,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1337,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1336,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1335,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1334,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1333,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1332,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1331,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1330,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1329,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1328,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1327,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1326,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1325,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1324,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1323,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1322,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1321,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1320,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1319,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1318,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1317,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1316,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1315,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1314,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1313,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1312,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1311,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1310,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1309,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1308,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1307,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1306,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1305,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1304,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1303,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1302,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1301,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1300,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1259,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1258,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1257,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1256,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1255,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1254,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1253,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1252,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1251,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1250,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1249,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1248,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1247,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1246,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1245,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1244,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1243,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1242,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1241,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1240,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1239,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1238,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1237,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1236,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1235,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1234,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1233,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1232,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1231,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1230,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1229,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1228,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1227,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1226,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1225,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1224,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1223,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1222,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1221,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1220,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1219,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1218,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1217,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1216,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1215,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1214,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1213,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1212,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1211,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1210,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1209,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1208,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1207,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1206,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1205,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1204,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1203,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1202,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1201,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1200,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1159,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1158,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1157,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1156,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1155,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1154,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1153,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1152,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1151,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1150,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1149,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1148,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1147,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1146,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1145,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1144,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1143,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1142,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1141,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1140,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1139,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1138,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1137,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1136,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1135,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1134,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1133,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1132,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1131,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1130,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1129,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1128,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1127,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1126,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1125,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1124,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1123,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1122,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1121,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1120,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1119,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1118,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1117,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1116,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1115,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1114,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1113,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1112,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1111,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1110,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1109,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1108,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1107,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1106,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1105,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1104,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1103,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1102,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1101,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1100,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1059,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1058,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1057,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1056,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1055,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1054,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1053,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1052,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1051,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1050,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1049,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1048,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1047,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1046,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1045,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1044,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1043,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1042,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1041,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1040,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1039,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1038,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1037,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1036,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1035,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1034,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1033,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1032,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1031,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1030,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1029,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1028,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1027,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1026,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1025,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1024,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1023,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1022,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1021,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1020,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1019,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1018,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1017,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1016,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1015,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1014,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1013,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1012,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1011,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1010,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1009,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1008,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1007,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1006,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1005,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1004,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1003,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1002,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1001,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,1000,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,959,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,958,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,957,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,956,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,955,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,954,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,953,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,952,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,951,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,950,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,949,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,948,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,947,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,946,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,945,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,944,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,943,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,942,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,941,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,940,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,939,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,938,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,937,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,936,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,935,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,934,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,933,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,932,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,931,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,930,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,929,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,928,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,927,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,926,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,925,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,924,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,923,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,922,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,921,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,920,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,919,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,918,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,917,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,916,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,915,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,914,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,913,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,912,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,911,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,910,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,909,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,908,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,907,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,906,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,905,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,904,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,903,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,902,,,,,,,,,,,,,,,,,,,,,,,,,
20220511,901,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1530,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1520,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1519,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1518,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1517,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1516,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1515,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1514,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1513,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1512,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1511,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1510,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1509,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1508,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1507,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1506,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1505,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1504,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1503,,,,,,,,,,,,,,,,,,,,,,,,,
20220510,1502,,,,,,,,,,,,,,,,,,,,,,,,,
