,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율,거래성립률
459,20221125,1403,4750,4750,4745,4745,0,109,517000,74840,35782,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
460,20221125,1402,4750,4750,4745,4750,0,0,0,74830,35683,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
461,20221125,1401,4750,4750,4745,4750,0,352,1672000,74830,35683,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
462,20221125,1400,4745,4750,4745,4745,0,15,72000,74829,35332,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
463,20221125,1359,4750,4750,4750,4750,0,1,4000,74815,35331,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
464,20221125,1358,4750,4760,4750,4750,0,93,442000,74814,35331,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
465,20221125,1357,4750,4760,4750,4760,0,107,508000,74722,35330,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
466,20221125,1356,4750,4750,4750,4750,0,4,19000,74688,35257,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
467,20221125,1355,4745,4745,4735,4735,0,1215,5754000,74688,35253,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
468,20221125,1354,4745,4750,4745,4750,0,670,3179000,74504,34222,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
469,20221125,1353,4745,4745,4745,4745,0,0,0,74329,33727,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
470,20221125,1352,4745,4745,4745,4745,0,14,67000,74329,33727,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
471,20221125,1351,4745,4745,4745,4745,0,101,479000,74315,33727,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
472,20221125,1350,4740,4740,4740,4740,0,22,104000,74301,33640,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
473,20221125,1349,4740,4740,4740,4740,0,93,441000,74301,33618,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
474,20221125,1348,4745,4745,4745,4745,0,10,48000,74208,33618,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
475,20221125,1347,4745,4745,4745,4745,0,100,474000,74208,33608,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
476,20221125,1346,4745,4745,4745,4745,0,10,48000,74208,33508,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
477,20221125,1345,4745,4745,4745,4745,0,0,0,74198,33508,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
478,20221125,1344,4745,4745,4745,4745,0,0,0,74198,33508,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
479,20221125,1343,4745,4745,4745,4745,0,0,0,74198,33508,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
480,20221125,1342,4745,4745,4745,4745,0,26,123000,74198,33508,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
481,20221125,1341,4750,4750,4750,4750,0,1,5000,74172,33508,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
482,20221125,1340,4745,4745,4745,4745,0,28,133000,74172,33507,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
483,20221125,1339,4730,4730,4730,4730,0,0,0,74158,33493,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
484,20221125,1338,4730,4730,4730,4730,0,1,4000,74158,33493,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
485,20221125,1337,4745,4745,4745,4745,0,100,475000,74157,33493,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
486,20221125,1336,4745,4745,4745,4745,0,0,0,74157,33393,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
487,20221125,1335,4745,4745,4745,4745,0,21,99000,74157,33393,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
488,20221125,1334,4730,4730,4730,4730,0,146,691000,74157,33372,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
489,20221125,1333,4730,4730,4730,4730,0,0,0,74027,33356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
490,20221125,1332,4730,4730,4730,4730,0,305,1443000,74027,33356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
491,20221125,1331,4730,4730,4730,4730,0,0,0,73722,33356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
492,20221125,1330,4730,4730,4730,4730,0,0,0,73722,33356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
493,20221125,1329,4730,4730,4730,4730,0,0,0,73722,33356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
494,20221125,1328,4730,4730,4730,4730,0,1000,4730000,73722,33356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
495,20221125,1327,4730,4730,4725,4725,0,501,2369000,73722,32356,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
496,20221125,1326,4730,4730,4730,4730,0,0,0,73509,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
497,20221125,1325,4730,4730,4730,4730,0,10,48000,73509,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
498,20221125,1324,4730,4730,4730,4730,0,2,9000,73499,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
499,20221125,1323,4730,4730,4730,4730,0,0,0,73497,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
500,20221125,1322,4730,4730,4730,4730,0,200,946000,73497,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
501,20221125,1321,4735,4735,4735,4735,0,25,118000,73297,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
502,20221125,1320,4735,4735,4730,4730,0,63,299000,73272,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
503,20221125,1319,4740,4740,4735,4735,0,764,3617000,73209,32068,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
504,20221125,1318,4745,4745,4745,4745,0,54,257000,72495,32018,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
505,20221125,1317,4745,4745,4745,4745,0,10,47000,72495,31964,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
506,20221125,1316,4745,4745,4745,4745,0,0,0,72495,31954,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
507,20221125,1315,4745,4745,4745,4745,0,1,5000,72495,31954,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
508,20221125,1314,4735,4735,4725,4725,0,477,2255000,72495,31953,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
509,20221125,1313,4735,4735,4730,4735,0,0,0,72018,31953,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
510,20221125,1312,4735,4735,4730,4735,0,352,1667000,72018,31953,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
511,20221125,1311,4730,4730,4730,4730,0,0,0,71866,31753,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
512,20221125,1310,4730,4730,4730,4730,0,0,0,71866,31753,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
513,20221125,1309,4730,4730,4730,4730,0,0,0,71866,31753,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
514,20221125,1308,4730,4730,4730,4730,0,0,0,71866,31753,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
515,20221125,1307,4730,4730,4730,4730,0,45,213000,71866,31753,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
516,20221125,1306,4750,4750,4730,4730,0,12,57000,71821,31753,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
517,20221125,1305,4750,4750,4730,4730,0,2,9000,71811,31751,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
518,20221125,1304,4730,4730,4730,4730,0,0,0,71810,31750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
519,20221125,1303,4730,4730,4730,4730,0,1,5000,71810,31750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
520,20221125,1302,4740,4740,4740,4740,0,0,0,71809,31750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
521,20221125,1301,4740,4740,4740,4740,0,10,47000,71809,31750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
522,20221125,1300,4740,4740,4740,4740,0,0,0,71799,31750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
523,20221125,1259,4740,4740,4740,4740,0,591,2801000,71799,31750,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
524,20221125,1258,4740,4740,4740,4740,0,50,237000,71271,31687,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
525,20221125,1257,4725,4740,4725,4740,0,3,15000,71267,31641,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
526,20221125,1256,4740,4740,4740,4740,0,6,28000,71265,31640,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
527,20221125,1255,4730,4740,4725,4725,0,22,104000,71265,31634,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
528,20221125,1254,4725,4725,4720,4720,0,3111,14693000,71264,31613,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
529,20221125,1253,4730,4730,4725,4730,0,1422,6725000,68153,31613,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
530,20221125,1252,4730,4740,4730,4740,0,0,0,66731,31613,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
531,20221125,1251,4730,4740,4730,4740,0,643,3041000,66731,31613,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
532,20221125,1250,4745,4745,4730,4730,0,48,228000,66089,31612,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
533,20221125,1249,4740,4740,4735,4735,0,334,1581000,66062,31591,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
534,20221125,1248,4750,4750,4740,4740,0,3189,15126000,65728,31591,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
535,20221125,1247,4750,4750,4750,4750,0,5,23000,62752,31378,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
536,20221125,1246,4750,4750,4750,4750,0,0,0,62752,31373,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
537,20221125,1245,4750,4750,4750,4750,0,0,0,62752,31373,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
538,20221125,1244,4750,4750,4750,4750,0,0,0,62752,31373,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
539,20221125,1243,4750,4750,4750,4750,0,10,48000,62752,31373,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
540,20221125,1242,4750,4750,4750,4750,0,0,0,62752,31363,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
541,20221125,1241,4750,4750,4750,4750,0,100,475000,62752,31363,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
542,20221125,1240,4750,4750,4745,4745,0,0,0,62752,31263,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
543,20221125,1239,4750,4750,4745,4745,0,2,9000,62752,31263,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
544,20221125,1238,4750,4750,4750,4750,0,750,3563000,62751,31262,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
545,20221125,1237,4750,4750,4750,4750,0,16,76000,62601,30662,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
546,20221125,1236,4750,4750,4750,4750,0,1,4000,62585,30662,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
547,20221125,1235,4755,4760,4755,4760,0,102,486000,62584,30662,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
548,20221125,1234,4755,4755,4750,4750,0,101,480000,62584,30560,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
549,20221125,1233,4760,4760,4760,4760,0,100,476000,62483,30560,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
550,20221125,1232,4755,4760,4755,4760,0,300,1428000,62410,30533,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
551,20221125,1231,4760,4760,4760,4760,0,0,0,62410,30233,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
552,20221125,1230,4760,4760,4760,4760,0,1,4000,62410,30233,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
553,20221125,1229,4740,4755,4740,4755,0,252,1195000,62410,30232,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
554,20221125,1228,4745,4745,4740,4740,0,36,171000,62159,30231,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
555,20221125,1227,4745,4745,4745,4745,0,0,0,62123,30231,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
556,20221125,1226,4745,4745,4745,4745,0,83,394000,62123,30231,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
557,20221125,1225,4745,4745,4745,4745,0,127,602000,62123,30148,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
558,20221125,1224,4745,4745,4740,4745,0,377,1789000,62123,30021,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
559,20221125,1223,4745,4745,4745,4745,0,50,237000,61846,29921,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
560,20221125,1222,4745,4745,4745,4745,0,1049,4978000,61796,29921,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
561,20221125,1221,4745,4745,4745,4745,0,1,4000,61777,28891,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
562,20221125,1220,4765,4765,4740,4740,0,3,15000,61776,28891,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
563,20221125,1219,4770,4770,4770,4770,0,193,920000,61775,28889,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
564,20221125,1218,4740,4770,4740,4770,0,3,15000,61775,28696,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
565,20221125,1217,4770,4770,4770,4770,0,0,0,61774,28694,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
566,20221125,1216,4770,4770,4770,4770,0,51,243000,61774,28694,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
567,20221125,1215,4735,4770,4735,4735,0,186,887000,61774,28643,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
568,20221125,1214,4735,4735,4735,4735,0,1,5000,61772,28459,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
569,20221125,1213,4770,4770,4730,4770,0,0,0,61771,28459,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
570,20221125,1212,4770,4770,4730,4770,0,3805,18011000,61771,28459,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
571,20221125,1211,4770,4770,4745,4745,0,0,0,57971,28454,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
572,20221125,1210,4770,4770,4745,4745,0,115,547000,57971,28454,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
573,20221125,1209,4765,4765,4755,4755,0,53,252000,57857,28453,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
574,20221125,1208,4760,4765,4760,4765,0,59,281000,57804,28453,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
575,20221125,1207,4760,4760,4740,4740,0,0,0,57763,28435,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
576,20221125,1206,4760,4760,4740,4740,0,648,3077000,57763,28435,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
577,20221125,1205,4760,4760,4740,4740,0,0,0,57532,28018,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
578,20221125,1204,4760,4760,4740,4740,0,2,9000,57532,28018,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
579,20221125,1203,4750,4760,4740,4760,0,23,110000,57531,28017,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
580,20221125,1202,4760,4760,4760,4760,0,1,4000,57526,27999,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
581,20221125,1201,4750,4765,4740,4765,0,3501,16607000,57526,27998,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
582,20221125,1200,4755,4755,4750,4750,0,0,0,54026,27997,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
583,20221125,1159,4755,4755,4750,4750,0,0,0,54026,27997,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
584,20221125,1158,4755,4755,4750,4750,0,191,908000,54026,27997,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
585,20221125,1157,4765,4765,4755,4755,0,0,0,53835,27997,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
586,20221125,1156,4765,4765,4755,4755,0,3,14000,53835,27997,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
587,20221125,1155,4755,4755,4755,4755,0,1,5000,53834,27995,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
588,20221125,1154,4750,4750,4750,4750,0,0,0,53833,27995,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
589,20221125,1153,4750,4750,4750,4750,0,99,470000,53833,27995,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
590,20221125,1152,4750,4760,4750,4760,0,2,10000,53734,27995,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
591,20221125,1151,4745,4760,4745,4760,0,0,0,53733,27994,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
592,20221125,1150,4745,4760,4745,4760,0,23,109000,53733,27994,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
593,20221125,1149,4760,4760,4760,4760,0,8,38000,53714,27990,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
594,20221125,1148,4755,4760,4755,4760,0,0,0,53714,27982,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
595,20221125,1147,4755,4760,4755,4760,0,4,19000,53714,27982,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
596,20221125,1146,4755,4755,4755,4755,0,1,5000,53714,27978,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
597,20221125,1145,4755,4755,4750,4750,0,25,119000,53714,27977,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
598,20221125,1144,4755,4755,4755,4755,0,2,9000,53699,27967,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
599,20221125,1143,4745,4760,4745,4745,0,0,0,53699,27965,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
600,20221125,1142,4745,4760,4745,4745,0,0,0,53699,27965,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
601,20221125,1141,4745,4760,4745,4745,0,0,0,53699,27965,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
602,20221125,1140,4745,4760,4745,4745,0,775,3679000,53699,27965,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
603,20221125,1139,4760,4760,4760,4760,0,1,5000,53027,27862,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
604,20221125,1138,4760,4760,4745,4745,0,35,166000,53027,27861,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
605,20221125,1137,4765,4765,4745,4745,0,25,119000,52993,27860,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
606,20221125,1136,4750,4765,4745,4765,0,503,2387000,52982,27846,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
607,20221125,1135,4760,4780,4745,4775,0,149,709000,52481,27844,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
608,20221125,1134,4755,4760,4755,4760,0,66,314000,52339,27837,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
609,20221125,1133,4755,4755,4755,4755,0,1,5000,52295,27815,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
610,20221125,1132,4745,4745,4745,4745,0,1,5000,52295,27814,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
611,20221125,1131,4750,4750,4745,4745,0,229,1086000,52294,27814,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
612,20221125,1130,4750,4750,4750,4750,0,0,0,52065,27814,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
613,20221125,1129,4750,4750,4750,4750,0,25,119000,52065,27814,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
614,20221125,1128,4750,4750,4745,4745,0,0,0,52065,27789,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
615,20221125,1127,4750,4750,4745,4745,0,2,10000,52065,27789,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
616,20221125,1126,4745,4745,4745,4745,0,1,4000,52064,27788,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
617,20221125,1125,4740,4750,4740,4750,0,51,243000,52063,27788,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
618,20221125,1124,4740,4750,4740,4750,0,511,2427000,52062,27738,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
619,20221125,1123,4745,4750,4740,4750,0,724,3432000,52061,27228,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
620,20221125,1122,4750,4750,4740,4745,0,190,901000,51338,27227,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
621,20221125,1121,4745,4745,4740,4740,0,1084,5144000,51218,27157,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
622,20221125,1120,4745,4745,4740,4740,0,117,555000,51217,26074,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
623,20221125,1119,4745,4745,4745,4745,0,793,3762000,51190,25984,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
624,20221125,1118,4745,4745,4745,4745,0,153,726000,50496,25885,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
625,20221125,1117,4750,4750,4745,4745,0,0,0,50343,25885,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
626,20221125,1116,4750,4750,4745,4745,0,4,19000,50343,25885,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
627,20221125,1115,4750,4750,4745,4745,0,1170,5553000,50342,25882,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
628,20221125,1114,4755,4755,4750,4750,0,2422,11504000,49302,25752,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
629,20221125,1113,4760,4760,4755,4755,0,3241,15420000,46881,25751,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
630,20221125,1112,4765,4765,4765,4765,0,10,48000,43640,25751,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
631,20221125,1111,4760,4765,4760,4765,0,76,362000,43630,25751,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
632,20221125,1110,4765,4765,4765,4765,0,1078,5137000,43566,25739,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
633,20221125,1109,4765,4765,4765,4765,0,1,4000,42488,25739,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
634,20221125,1108,4765,4775,4765,4775,0,502,2393000,42487,25739,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
635,20221125,1107,4770,4770,4765,4765,0,2022,9643000,41986,25738,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
636,20221125,1106,4770,4770,4770,4770,0,278,1326000,39964,25738,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
637,20221125,1105,4795,4800,4795,4795,0,31,149000,39686,25738,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
638,20221125,1104,4765,4770,4765,4770,0,51,243000,39686,25707,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
639,20221125,1103,4770,4770,4770,4770,0,2,10000,39684,25658,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
640,20221125,1102,4770,4770,4770,4770,0,900,4293000,39684,25656,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
641,20221125,1101,4770,4770,4770,4770,0,100,477000,39684,24756,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
642,20221125,1100,4770,4770,4765,4770,0,1369,6530000,39684,24656,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
643,20221125,1059,4775,4775,4770,4770,0,0,0,39365,23606,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
644,20221125,1058,4775,4775,4770,4770,0,299,1426000,39365,23606,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0
